nebenkosten,heizungstyp,telekom_tv_angebot,telekom_hybrid_uploadspeed,neu_bau,balkon,bilderanzahl,preisentwicklung,telekom_uploadspeed,gesamt_miete,baujahr,scout_id,parkplätze,fuer_heizung,mit_kueche,bundesland,keller,baujahr_range,grundmiete,hausnummer,wohnflaeche,bezirk,zustand,ausstattungsqualitaet,haustiere_erlaubt,straße,straße_plain,aufzug,grundmiete_range,wohnungstyp,postleitzahl,zimmer,waermeschutz,etage,anzahl_stockwerke,zimmer_range,garten,wohnflaeche_range,region2,region3,beschreibung,ausstattung,heizkosten,energieeffizienzklasse,letzte_sanierung,stromgrundpreis,strom_kwh_preis,daten_datum
182.0,central_heating,ONE_YEAR_FREE,NA,FALSE,FALSE,14,8.08,10,955.76,1900,97788958,NA,NA,TRUE,Berlin,TRUE,1,773.76,30,64.48,Berlin,fully_renovated,sophisticated,negotiable,Sonntagstraße,Sonntagstraße,TRUE,5,apartment,10245,2,NA,3,5,2,FALSE,3,Berlin,Friedrichshain_Friedrichshain,"In einer ganz besonderen Wohnlage des atmosphärischen Friedrichshain gelegen, wurden vor einigen Tagen erst die umfassenden Renovierungsarbeiten an der 2-Zimmer-Wohnung abgeschlossen. Vor zwei Jahren wurde neben der professionellen Verspachtelung aller Wände, sowie dem Abzug und der Versiegelung aller Dielenfußböden, eine komplett neue, hochwertige Einbauküche mit Geschirrspülmaschine, Backofen und Kühlschrank eingebaut. Die alten Küchenfliesen wurden durch eine moderne, spiegelnde Küchenrückwand ersetzt. Das Badezimmer wurde ebenfalls umfangreich renoviert und verfügt über ein Fenster. Die lichtdurchfluteten, geräumigen Zimmer befinden sich an den beiden Enden der Wohnung (s. Grundriss). Alle Räume sind frisch gestrichen und die neuwertigen Fenster garantieren eine optimale Isolierung. Die Altbauwohnung befindet sich im 3. OG und ist über das Treppenhaus, oder den von außen angebauten Anwohneraufzug zu erreichen. ACHTUNG: Die Wohnung ist bis zum 31.12.20 befristet zu vermieten! Die Besichtigung findet am Samstag, den 15.02.20 statt. Interessenten können sich gerne die Mieterselbstauskunft als PDF anbei runterladen und gleich zur Besichtigung mitbringen. Bitte vereinbaren Sie per Mail einen Termin am 15.02.20 und die Uhrzeit.","Abgezogene & versiegelte Dielenböden, große Fenster in allen Zimmern, Zentralheizung, frisch gestrichene & verputzte Wände, neuwertige Einbauküche mit Backofen, Geschirrspülmaschine und Kühlschrank, Außenlift verfügbar, Keller vorhanden.",NA,NA,2002,NA,NA,2020-02-01
370.0,floor_heating,ONE_YEAR_FREE,NA,TRUE,TRUE,14,7.75,40,0.0,2019,115285468,2,district_heating,FALSE,Berlin,TRUE,9,3050.0,14,125.41,Berlin,first_time_use,luxury,NA,Stralauer Allee,Stralauer_Allee,TRUE,9,apartment,10245,4,73,5,6,4,FALSE,6,Berlin,Friedrichshain_Friedrichshain,"WAVE WATERSIDE LIVING BERLIN Wie eine Superyacht erhebt sich WAVE über die Spree. Atemberaubend die Wasserlage, spektakulär die 161 Wohnungen. Unverkennbar die futuristische Handschrift der Star-Architekten von GRAFT. Auf höchstem Niveau das Interior-Design. Zukunftsfähig und überzeugend die Features. Und die Sundecks ganz oben auf den Dächern einmalig – wie die Panoramaausblicke auf die City. Ein Statement zu einem außerordentlichen Lifestyle. Vier Zimmer. Eine Formensprache mit stringenten Linien und soften Kanten zieht sich durch alle Räume. Kommunikationszonen treffen auf Rückzugsbereiche für Ruhe, Entspannung oder Konzentration. Raumhohe Panoramaverglasungen holen Licht und Sonne ins Innere. Blickt man durch sie nach Draußen, ist die Spree zum Greifen nah. Einzige Steigerung: Die private, rund 40 m² große Dachscholle unter freiem Himmel.","HOCHWERTIGES INTERIOR-DESIGN -Parkett: Eiche, thermobehandelt und geölt -Fenster: Holz und lackiert, teilweise raumhohe Ausführung -Sonnenschutz: außenliegend und elektrisch steuerbar -Balkon: private Freifläche in Richtung der Spree -Masterbad: Tropen-Dusche mit Glasabtrennung, helles -Feinsteinzeug, Handtuch-Heizung organisch geformt mit Ankleide -Zweites Bad: mit Badewanne -Armaturen: Chrom, zeitloses Design, perfekte Haptik -Namhafte Hersteller wie z.B. KEUCO und Duravit INTELLIGENTE FEATURES -Sundecks: grüne Dachlandschaft mit Community-Flächen und atemberaubenden Panoramaausblicken -Smart-Home-System: regulierbar von zu Hause aus und von unterwegs -Paketbox-System: intelligent und sicher für den E-Commerce der Bewohner -E-Mobility-Ladevorrichtung: Vorgerüstet für E-Mobility -Car-Sharing: flexibel und unabhängig mobil sein -50-Meter-Steg: für Sport- und Freizeitboote direkt vor der eigenen Haustür",NA,C,NA,NA,NA,2020-02-01
320.86,central_heating,ONE_YEAR_FREE,NA,TRUE,TRUE,10,6.31,40,1699.49,2019,113765114,NA,combined_heat_and_power_fossil_fuels,FALSE,Berlin,FALSE,9,1378.63,20b,125.33,Berlin,na,na,NA,Johann-Jacob-Engel-Straße,Johann-Jacob-Engel-Straße,FALSE,7,maisonette,13057,5,48,1,NA,5,FALSE,6,Berlin,Falkenberg_Hohenschönhausen,"Sonderaktion! Mieten Sie ab dem 16. Oktober 2019 an und zahlen Sie die erste Miete ab dem 01.01.2020! Wir bieten Ihnen ein attraktives Reihenhaus in Falkenberg zur Anmietung! Im Erdgeschoss des Objekts befindet sich der offene Wohn- Küchenbereich, das Gäste WC und der Versorgungsraum. Über das Wohnzimmer erreichen Sie die Terrasse mit angrenzendem Gartenbereich. In der ersten Etage befinden sich zwei Zimmer sowie das geflieste Bad mit Badewanne und Dusche. In der 2. Etage befinden sich zwei weitere Zimmer. Abstellmöglichkeiten sind im zugänglichen Spitzboden vorhanden. Das Objekt verfügt über hochwertige Vinylböden und Rollläden im Erdgeschoss. Sofern Sie an einer Anmietung Interesse haben und sich einen persönlichen Eindruck vor Ort verschaffen möchten,können Sie uns samstags von 10 – 14 Uhr inunserem Beratungsbüro besuchen: Am Dörferweg 4 in 13057 Berlin. Hier: https://www.youtube.com/watch?v=PJvuKqe_-r0 einige Impressionen unseres Musterhauses. Wir freuen uns auf Sie!",Fernheizung/Zentralheizung Ww-Erzeugung dezentral Wärmetauscher Bad Gäste-WC Terrasse Hausgarten Spitzboden,125.33,A,NA,NA,NA,2019-10-01
230.0,na,ONE_YEAR_FREE,NA,FALSE,TRUE,10,6.83,40,1010.0,NA,113747039,NA,NA,TRUE,Berlin,TRUE,NA,780.0,NA,66.0,Berlin,well_kept,sophisticated,NA,no_information,NA,FALSE,5,roof_storey,14050,2,NA,4,4,2,FALSE,3,Berlin,Charlottenburg_Charlottenburg,"Zum 01.01.2020 können Sie diese schöne, gepflegte Dachgeschosswohnung in der vierten Etage beziehen, die durch eine gehobene Innenausstattung besticht. Zu dem Objekt zählen zwei attraktive Zimmer. Besonders hervorzuheben ist auch der Balkon, auf dem es sich wunderbar vom Alltag erholen lässt. Eine Einbauküche sowie ein Kellerraum stehen Ihnen außerdem zur Verfügung.","Kamin, Terrasse,",NA,NA,NA,NA,NA,2019-10-01
180.0,district_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,10,8.79,40,770.0,1974,103283217,1,district_heating,TRUE,Berlin,TRUE,3,590.0,NA,36.4,Berlin,modernized,normal,negotiable,no_information,NA,TRUE,4,apartment,12203,1,NA,2,7,1,FALSE,1,Berlin,Lichterfelde_Steglitz,"Die helle, gemütliche Wohnung befindet sich in ruhiger Lage mit Blick auf einen weiten grünen Hof. Die Wohnung ist teilmöbliert und sehr gut für Singles und als Zweitwohnung geeignet. Genau gegenüber vom Schlosspark Lichterfelde gelegen, ist man in einer Minute im Grünen und kann entspannt am Teltow-Kanal spazieren oder im Park joggen gehen. Besonders hervorzuheben ist der geräumige Balkon mit Ausblick zum begrünten Hof. Zur Verfügung stehen außerdem ein Pkw-Stellplatz in der Tiefgarage, nach Absprache die Teilmöblierung (u.a. Einbauküche mit Waschmaschine), sowie ein trockener Kellerraum. Die 2.Etage lässt sich bequem über einen Fahrstuhl erreichen. Obwohl das Vorderhaus am Hindenburgdamm liegt, dringen die Straßengeräusche nicht zur Wohnung, die zum ruhigen Hinterhof hinausgeht. Hin und wieder wird auf dem Nachbargrundstück ein kleiner Kinderspielplatz genutzt, wobei die spielenden Kinder bei geschlossenen Fenstern kaum zu hören sind. Die Eigentumswohnanlage wurde 1974 errichtet und wird regelmäßig gepflegt und instandgehalten. Die Wohnung kann zum 01.12.2019 bezogen werden mit nach Absprache befristetem Mietzeitraum. P.S. We can communicate in English. Feel free to send the German text of the ad through a translator. Should there be questions left due to the usual online translate gibberish, we can always communicate them via email.","Ein helles, großzügig geschnittenes Zimmer grenzt an eine helle Wohnküche und einen großen Balkon mit Gartenblick. Die Wohnung ist teilmöbliert (u.a. ausziehbare Schlafcouch, Kleiderschrank, Waschmaschine). Das Wannenbad ist gefliest, im Flurbereich gibt es zusätzlichen Stauraum. 2015 wurden neue Kunststoffisolierglasfenster eingesetzt und der Erker vollsaniert, womit die Wohnung gut isoliert ist. Ein trockener Kellerraum und ein PKW-Stellplatz in der Tiefgarage stehen zur Verfügung.",NA,NA,2015,NA,NA,2019-10-01
300.0,na,NA,NA,FALSE,FALSE,3,8.97,NA,3950.0,1982,111175019,NA,NA,FALSE,Berlin,FALSE,4,3500.0,NA,200.0,Berlin,na,na,NA,no_information,NA,FALSE,9,maisonette,14050,5,NA,1,NA,5,FALSE,7,Berlin,Charlottenburg_Charlottenburg,"Luxuriöses Penthouse in Westend in der ersten Etage eines wunderschönen Hauses: mit Terrasse, Fußbodenheizung, Wintergarten, Kamin und Sauna in modernster Ausstattung. Das Bad und die Küche sind möbliert. Direkt am Theodor-Heuss-Platz. - Kamin - Terrasse - Wintergarten - Fußbodenheizung - modernste Einbauküche - ruhig, hell und doch zentral - Sauna - modernste Ausstattung - große helle Zimmer Der Eigentümer wurde aufgefordert den Energieausweis vorzulegen",NA,150,NA,2019,NA,NA,2019-05-01
185.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,5,7.18,10,1200.0,1995,111013741,NA,gas,TRUE,Berlin,FALSE,5,910.0,12,117.8,Berlin,fully_renovated,normal,NA,Löwenstammstr.,Löwenstammstr.,FALSE,6,maisonette,13591,2,88,0,2,2,TRUE,5,Berlin,Staaken_Spandau,Kleines Mehrfamilienhaus mit 6 Wohnungen auf großem Gartengrundstück. ***,"Maisonettewohnung mit 2 Zimmern im EG und großem Hobbyraum (mit Fenster) und Abstellkammer im Keller. Der Fußboden ist in Küche, Bad und Flur mit Fliesen versehen, in den Zimmern ist Laminat verlegt. Fußbodenheizung! Es ist eine Einbauküche mit Herd, Kühlschrank und Dunstabzugshaube vorhanden. Modernes Bad mit wandhängendem WC. Zur Wohnung gehört eine große Terasse mit freiem Zugang zum Garten.",105,NO_INFORMATION,NA,NA,NA,2019-05-01
142.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,7,6.43,40,730.0,1910,114948013,NA,district_heating,FALSE,Berlin,FALSE,1,588.0,122,58.63,Berlin,modernized,normal,negotiable,Alt Friedrichsfelde,Alt_Friedrichsfelde,FALSE,4,apartment,10315,2,NA,2,4,2,FALSE,2,Berlin,Friedrichsfelde_Lichtenberg,Es handelt sich um eine gut geschnittene und helle 2-Zimmerwohnung in beliebter und grüner Wohngegend. Die Wohnung liegt im ruhigen Hinterhaus im 2. Obergeschoss eines gepflegten Altbaus aus dem Jahr 1910.,Teppich und PVC Fußboden moderne Fenster modern gefliestes Wannenbad mit Fenster Balkon Gegensprechanlage Die gesamte Wohnung ist mit schönem Teppichboden ausgestattet. In der geräumigen Küche befindet sich PVC Fußboden sowie genügend Platz für einen Tisch. Das Bad ist sehr gepflegt mit Wanne und einem Fenster ausgestattet. Außerdem verfügt Sie über einen Balkon.,55,NA,NA,NA,NA,2020-02-01
134.0,floor_heating,NA,NA,TRUE,FALSE,12,8.23,NA,1234.0,2019,113766032,1,district_heating,FALSE,Berlin,TRUE,9,1100.0,25b,55.85,Berlin,first_time_use,sophisticated,NA,Kopernikusstraße,Kopernikusstraße,TRUE,7,ground_floor,10247,2,43,0,6,2,FALSE,2,Berlin,Friedrichshain_Friedrichshain,"Ein Mehrfamilienhaus mit 38 Wohneinheiten ruhig gelegen und mitten im Friedrichshainer Kiez. Ein abgeschlossener, großzügiger und begrünter Innenhof umrandet die Wohnanlage. Hier werden praktische Schnitte mit hohem Wohnkomfort vereint. Sowohl Singles, Paare, Familien, WG's und Senioren finden hier das passende Zuhause. Eine Tiefgarage ist vorhanden. Optional kann ein Stellplatz angemietet werden.",Die helle und moderne Wohnung verfügt über: - Wohn-/Essbereich (offene Wohnküche) - 1 Schlafzimmer - Parkettböden - Fußbodenheizung - modern gefliestes Badezimmer mit Badewanne und Waschmaschinenanschluss - Abstellkammer - elektr. Außenjalousien - Kellerabteil,NA,A,NA,NA,NA,2019-10-01
75.84,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,4,10.95,40,428.42,1978,96805387,0,district_heating,TRUE,Berlin,FALSE,3,295.69,59,43.4,Berlin,well_kept,na,NA,Reinickendorfer Str.,Reinickendorfer_Str.,TRUE,1,other,13347,1,107,NA,NA,1,FALSE,2,Berlin,Wedding_Wedding,"Bewerbung für Wohnung Mit dem unten stehenden Link können Sie Ihr Interesse bekunden, wenn Sie diese Wohnung anmieten möchten. Kopieren Sie den Link und fügen Sie ihn in die Adresszeile Ihres Browsers ein. https://rdr.interessentenportal.de/Tt3oIhSz Diese Wohneinheit ist ein Teil der Seniorenwohnanlage der Stiftung Hospitäler zum Heiligen Geist und St. Georg. Mit insgesamt 202 Wohneinheiten bietet das Haus 126 Einzimmerwohnungen, 78 Zweizimmerwohnungen und eine Dreizimmerwohnung, welche sich im sozialen Wohnungsbau befinden und ausschließlich nur an Senioren mit einem Mindestalter von 52 Jahren für die barrierefreien Wohnungen und 40 Jahre für die nicht barrierefreien Wohnungen angemietet werden können. Bei den Bildern zu der Wohnung, handelt es sich ausschließlich um Beispielbilder!","1-Zimmerwohnung mit Balkon. Einbauküche und Herd vorhanden, gefließtes Bad mit Dusche bzw. Badewanne.",56.89,B,NA,NA,NA,2019-05-01
115.35,central_heating,ONE_YEAR_FREE,NA,TRUE,TRUE,5,8.72,40,1318.31,2018,103810632,NA,district_heating,TRUE,Berlin,TRUE,9,1136.04,7E,69.91,Berlin,first_time_use,sophisticated,NA,Schwartzkopffstraße,Schwartzkopffstraße,TRUE,7,ground_floor,10115,2,NA,0,NA,2,FALSE,3,Berlin,Mitte_Mitte,"Der dritte Bauabschnitt ist ein harmonisches Zusammenspiel aus historischem Gebäude und modernen Wohnungen in bester Innenstadtlage. Dieser Teil der „Feuerlandhöfe“ umfasst den Umbau der denkmalgeschützte Fabrikruine, ehemals Brom-Silber-Fabrik, in 129 neue Wohneinheiten nach den Entwürfen des Leipziger Architektur Büros Fuchshuber Architekten. Die Wohnungen verfügen über 2 bis 5 Zimmer und haben eine Wohnfläche von ca. 40 m² bis 170 m². Wie in gewohnter CG Qualität sind alle Wohnungen mit einer Einbauküchen inkl. Elektrogeräten, meist mit einem Balkon oder Terrasse und modernen Bädern ausgestattet. In den Wohn- und Schlafräumen wurde hochwertiges Echtholz Parket verlegt. Die begrünten Innenhöfe des Quartiers bilden inmitten der belebten Metropole eine Oase, die seinen Bewohnern Erholung und Privatsphäre bietet. Auch an die kleinen Bewohner wurde mit der Schaffung von Spielmöglichkeiten gedacht.","Moderne Stadtwohnungen gehobener Ausstattung im gewohnten CG-Stil*: Wohn- /Schlafbereiche: - edle Parkettböden aus Echtholz - Wände glatt geputzt, weiß - optimale Raumaufteilung Bäder / Sanitäranlagen: - stilvolle Fliesendesigns und Mosaike - Spiegel mit Leuchte inklusive - Handtuchheizer - Badkeramik von namhaften Herstellern - bodengleiche Duschen / edle Wannen Einbauküchen: - überwiegend offene Küchenbereiche inkl. aller Geräte Weitere Ausstattungsdetails: - Touchpanels zur Steuerung technischer Elemente & zur Verbrauchsmessung - Fußbodenheizung in gesamter Wohnung - Dachgeschosse mit Klimaanlage - Deckenspots in Fluren und Bädern - teilw. Möbeltrennwände, Kamine & Außenjalousien - Videogegensprechanlage - Aufzüge in jedem Treppenhaus - Loggien/Balkone/Terrassen - Mieterkeller - Fahrradkeller - Tiefgarage - ruhiger Innenhof *Die spezifische Ausstattung der einzelnen Wohnungen entnehmen Sie bitte dem jeweiligen Wohnungsgrundriss. Die hier dargestellten Innenansichten sind Referenzfotos bereits realisierter CG Gruppe Projekte. Die Beispiel-Möblierung ist nicht Gegenstand des Mietangebotes.",59.42,NA,NA,90.76,0.1985,2018-09-01
56.0,central_heating,ONE_YEAR_FREE,10,FALSE,FALSE,5,5.26,2.4,540.0,1998,107341092,NA,gas,TRUE,Brandenburg,TRUE,5,425.0,13,47.29,Barnim_Kreis,well_kept,na,NA,An den Schäferpfühlen,An_den_Schäferpfühlen,FALSE,3,roof_storey,16321,1,NA,2,2,1,FALSE,2,Barnim_Kreis,Bernau_bei_Berlin,Wir bieten Ihnen eine Dachgeschosswohnung im Wohnpark An den Schäferpfühlen an. Die Wohnung befindet sich in einem Haus mit 14 Mietparteien.,Die Wohnung verfügt über eine Einbauküche.,59,NA,2014,71.43,0.2276,2018-09-01
185.0,central_heating,ONE_YEAR_FREE,NA,FALSE,FALSE,6,4.55,10,1270.0,1936,50358259,1,gas,FALSE,Berlin,TRUE,1,995.0,26,70.0,Berlin,first_time_use,sophisticated,NA,Potsdamer Chaussee,Potsdamer_Chaussee,FALSE,6,roof_storey,14129,3,NA,3,3,3,TRUE,3,Berlin,Nikolassee_Zehlendorf,Das Haus besteht aus einer Wohnanlage mit 14 Wohnparteien und zwei Aufgängen. Vor und hinter dem Haus befindet sich eine Gartenlage.,"Die Wohnung besteht aus drei Zimmern, 1 großes Zimmer zum Garten hinten hat einen 4 Fenstertüren und alle Küchenanschlüsse für eine offene Wohnküche. Das Bad befinden sich zur Gartenseite. Das Bad ist großzügig und hat eine große Duschkabine , sowie Anschlüsse für die Waschmaschine. Die Diele ist sehr geräumig. alle Fußböden sind mit hellen Fliesen gefliest. Sie Fenster haben eine Schallschutzverglasung. Alle Wände sind weiss gestrichen. Die Wohnung wurde 2017 erstmals vermietet.",90,NA,2017,NA,NA,2019-10-01
298.0,district_heating,ONE_YEAR_FREE,10,FALSE,TRUE,3,5.98,2.4,940.5,1998,111406272,1,district_heating,FALSE,Brandenburg,TRUE,5,642.5,27,80.31,Barnim_Kreis,fully_renovated,normal,negotiable,Am Mahlbusen,Am_Mahlbusen,TRUE,5,roof_storey,16321,3,72.65,4,4,3,FALSE,3,Barnim_Kreis,Bernau_bei_Berlin,"Das Haus befindet sich in einem ruhigen und gepflegten Wohnumfeld. Die Wohnung besteht aus 3 Zimmern, Küche, Bad und großzgigen Balkon. Zur Wohnung gehört außerdem ein Keller und ein Tiefgaragenstellplatz.","Die vorhandene Einbauküche kann vom Vormieter übernommen werden. Eine Abstandszahlung von 2.400,00 € ist gewünscht.",98,NA,NA,NA,NA,2019-05-01
120.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,13,8.64,40,517.0,1910,107384347,NA,gas,TRUE,Berlin,FALSE,1,397.0,20,36.09,Berlin,na,na,NA,Wattstr.,Wattstr.,FALSE,2,apartment,12459,1,137,1,NA,1,FALSE,1,Berlin,Oberschöneweide_Köpenick,"Bei der Liegenschaft handelt es sich um einen klassichen Berliner Altbau aus dem Jahr 1910. Dieser besteht aus zwei Gebäudeteilen - einem Vorderhaus und einem Seitenflügel - die sich um einen Innenhof gruppieren. Das Haus wurde zuletzt in den 90er-Jahren saniert, die Heizungsanlage wurde 1998 erneuert und weitere Modernisierungsmaßnahmen sind demnächst geplant. Jede Wohnung verfügt über einen Kellerraum, der zusätzlichen Abstellraum bietet.","""Die hier von uns angebotene Altbauwohnung befindet sich im 1.OG des Seitenflügels und ist absolut ruhig gelegen. Das Objekt verfügt über einen funktionalen Schnitt mit einem innenliegenden Wannenbad, einem geräumigen Zimmer und einer Küche sowie einem großen Balkon mit Süd-Ost Ausrichtung. Ihre Anfragen richten Sie bitte an folgende Emailadresse: larsdrewes@hotmail.com",NA,NA,NA,90.76,0.1985,2018-09-01
185.0,district_heating,ONE_YEAR_FREE,10,FALSE,TRUE,35,6.83,10,1168.0,1910,113485691,NA,district_heating,FALSE,Berlin,TRUE,1,983.0,7,70.0,Berlin,modernized,normal,no,Röntgenstr.,Röntgenstr.,FALSE,6,apartment,10587,2,144,4,4,2,FALSE,3,Berlin,Charlottenburg_Charlottenburg,"Altbauobjekt, freundliche Mieter, !!! ERSTBEZUG NACH MODERNISIERUNG !!! Die Wohnung befindet sich im Vorderhaus in der 4. Etage und liegt insgesamt in westlicher Richtung zur Röntgenstr. ES GIBT 1 KELLER !!! ES IST KEIN AUFZUG VORHANDEN !!!","Die Zimmer sind SEPARAT begehbar und liegen zur Röntgenstr. 1 Zimmer 30 qm mit dem Balkon liegt in westlicher Richtung zum Iburger Ufer ( seitlicher Blick auf ""s Wasser ) ebenso das 2.te Zimmer mit 31 qm. Beide Zimmer sind mit abgezogenem Dielenboden versehen. Der Korridor mit abgezogenem Dielenboden und Deckenspots ist ca. 4,40 m lang und 2,50 m breit. Das weiß /grau geflieste Badezimmer 6 qm. verfügt über eine Dusche, eine Handtuchhalterheizung,ein Fenster und Deckenstrahler. Das Wasser wird über einen 80 Liter Wasserboiler erwärmt. Die geflieste Küche ca. 8 qm. wird auf Wunsch mit einer Spüle und einem Herd versehen.",83,NA,2019,NA,NA,2019-10-01
270.0,central_heating,ONE_YEAR_FREE,10,TRUE,TRUE,32,6.62,2.4,3150.0,2019,115312792,NA,combined_heat_and_power_fossil_fuels,FALSE,Berlin,TRUE,9,2700.0,9,198.0,Berlin,first_time_use,sophisticated,negotiable,Thulestr.,Thulestr.,TRUE,9,roof_storey,13189,4,NA,5,5,4,FALSE,7,Berlin,Pankow_Pankow,"Der lichtdurchflutete Wohnungsneubau mit fast 200 m² Grundfläche lädt Sie mit 4 Zimmern, 3 Terrassen und 2 Badezimmern – eines davon mit stilvoller frei stehender Badewanne – zur Umsetzung Ihrer Dachgeschoss-Wohnträume ein. Ein Gäste-WC sowie zwei Wohnungszugänge ermöglichen eine individuellere Nutzungsgestaltung für die neuen Mieter. Nächste Besichtigung nach Absprache; wir bitten um eine Mail an: t.nikolay@ni-immobilien.de / Please send us an email for a viewing appointment: t.nikolay@ni-immobilien.de Für eine komplette Wohnungsbewerbung benötigen wir folgende Unterlagen: -Personalausweiskopie -Gehaltsnachweise der letzten 3 Monate oder neuen Arbeitsvertrag,bzw. für Selbstständige/ Freiberufler: BWA/ Gewinnermittlung der letzten 3 Jahre) -Schufa-Auskunft -Mietschuldenfreiheitsbescheinigung -Selbstauskunft (http://www.nikolay-immobilien. de/downloads/wohnungsbewerbung.pdf) ------------------------------------------------------------------------------------------------------------ Dear ladies and gentlemen, For a complete application please bring along the following documents: -Copy of your passport/identification Card -Salary certificate of the last 3 months or contract -Voluntary disclosure of information (download @ http://www.nikolay-immobilien. de/downloads/wohnungsbewerbung.pdf) -Credit rating / Schufa -Certificate of no rent arrears Die Wohnungen stehen ab sofort zur Vermietung frei. Den Mieter erwartet eine schön geschnittene Wohnung für Singles, Paare, junge Familien. Das Mietshaus Thulestr. 9 wurde 2019 komplett saniert und modernisiert. Das Haus liegt in einem der beliebtesten Stadtteile von Berlin: Prenzlauer Berg-Pankow, dabei aber gleich am Beginn einer ruhigen Nebenstraßeim Kiez zur Schönhauser Allee/ Berliner-/Bornholmer und Wisbyer Str. gelegen. Die zentrale Lage, die extrem günstige Verkehrsanbindung, der Mietpreis sowie die hochwertige Wohnungsausstattung sollten für alle Wohnungssuchenden in diesem Segment ein interessantes Angebot darstellen. Die Wohnung ist ab ab sofort bezugsbereit.","Der lichtdurchflutete Wohnungsneubau mit fast 200 m² Grundfläche lädt Sie mit 4 Zimmern, 3 Terrassen und 2 Badezimmern – eines davon mit stilvoller frei stehender Badewanne – zur Umsetzung Ihrer Dachgeschoss-Wohnträume ein. Ein Gäste-WC sowie zwei Wohnungszugänge ermöglichen eine individuellere Nutzungsgestaltung für die neuen Bewohner. / The flat on has the following qualities: -4 Zimmer, / 4 Room(s) -3 Terrassen / 3 terrasses -1 Bad mit freistehender Wanne und Dusche / 1 bathroom with stand-alone bathtub and shower -1 Bad mit Dusche / 1 bathroom with shower -Gäste-WC / Guest-Toilett -2 Kammern / 2 storage rooms/Chambers -1 Waschkammer / 1 Washing chamber -Flur / hallway -Küche mit Herd und Spüle/ kitchen with sink and stove/oven (alternativ: Zuschuss für eine selbst gekaufte Einbauküche nach Absprache statt Spüle und Herd / possibibility of a kitchen grant for your own fitted kitchen instead of sink/oven) -Aufzug /letzte Haltestelle auf 4. Étage) / Elevator (last stop on 4th Floor) Verfügbar ab sofort. / Available from now on. Erstvermietung nach Neubau! / First rent out after construction. Die angebotenen Wohnungen liegt im Dachgeschoss (5.OG) des Hinterhauses und Seitenflügels. / Located on top (5th) floor. Specials: -Neues Eiche-Parkett in den Wohnräumen; -moderne große Fliesen in den Bädern und WC’s; -weiße holzvertäfelte Decken und sichtbare Holzbalken in Naturton für einen schicken Landhausstil-Look; -alle Fenster-/Türelemente zu den Terrassen lassen sich öffnen; -2 Wohnungszugangstüren (Quergebäude und Seitenflügel) jeweils mit -Video-Sprechanlage; -jedes Aufenthaltszimmer hat einen eigenen Terrassenzugang; -die beiden Badezimmer haben Tageslicht und Lüftungsmöglichkeiten über Fenster bzw. Terrassentür; -die große Terrasse verfügt über einen Wasseranschluss; -schicke Design-Heizkörper im Industrie-Look mit mattschwarzer pulverisierter Beschichtung; -Warmwasseraufbereitung und Heizung über ein neues Blockheizkraftwerk mit besonders günstigem Preisangebot für den Mieter bei Abschluss eines Stromvertrages über die GASAG; -Küche wird mit Herd und Spüle gestellt, es gibt aber auch die Möglichkeit einer flexiblen Küchenvereinbarung, wenn der Mieter auf eigene Kosten eine Einbauküchenzeile installieren möchte; -durch neuen Glasfaserkabelanschluss Geschwindigkeiten bis zu 1.000 Mbit/s Downloadgeschwindigkeit möglich.",180,NA,2019,NA,NA,2020-02-01
